Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason,Churn,Churn Probability,Predicted Churn,Risk Level,Intervention Priority,Retention Recommendation,Monthly Revenue at Risk
0310-VQXAM,Male,56,No,No,No,No,0,United States,California,San Bernardino,92404,34.183286,-117.221722,53636,Q3,No,0,9,No Offer,Yes,40.74,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,178.8,0.0,0,366.66,545.46,3,Stayed,No,63,2788,Not Churned,Not Churned,0,0.16404190984623376,0,Low Risk,Maintain,Maintain Relationship,3.2562319104477404
3453-RTHJQ,Male,59,No,No,No,No,0,United States,California,San Bernardino,92407,34.250069,-117.393949,49355,Q3,No,0,6,Offer E,Yes,18.65,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.1,435.0,0.0,0,111.9,546.9,4,Stayed,No,55,5741,Not Churned,Not Churned,0,0.690407974307898,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,47.70719102467575
6278-FEPBZ,Female,57,No,No,No,No,0,United States,California,San Bernardino,92410,34.106922,-117.297553,44556,Q3,No,0,9,Offer E,Yes,2.6,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,186.15,0.0,0,23.4,209.55,4,Stayed,No,68,5546,Not Churned,Not Churned,0,0.21198968588060257,0,Low Risk,Maintain,Maintain Relationship,4.292791139082202
4280-DLSHD,Male,36,No,No,Yes,No,0,United States,California,San Bernardino,92411,34.122501,-117.320138,23146,Q3,Yes,10,8,Offer E,Yes,19.0,No,Yes,Cable,8,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.75,445.85,0.0,0,152.0,597.85,3,Stayed,No,47,4099,Not Churned,Not Churned,0,0.014376670959068662,0,Low Risk,Maintain,Maintain Relationship,0.7871227350090093
1508-DFXCU,Male,32,No,No,No,No,0,United States,California,Riverside,92501,33.994676,-117.372498,18999,Q3,No,0,12,No Offer,Yes,11.04,No,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.45,912.0,0.0,0,132.48,1044.48,3,Stayed,No,70,2916,Not Churned,Not Churned,0,0.6705689261363527,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,54.61783903380593
7868-BGSZA,Male,30,No,No,Yes,No,0,United States,California,Riverside,92504,33.9108,-117.398153,46550,Q3,Yes,7,43,No Offer,Yes,33.97,Yes,Yes,DSL,69,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.2,3581.6,0.0,0,1460.71,5042.31,3,Stayed,No,35,5888,Not Churned,Not Churned,0,0.016399723557444987,0,Low Risk,Maintain,Maintain Relationship,1.315257829307088
2800-QQUSO,Male,48,No,No,No,No,0,United States,California,Riverside,92505,33.920907,-117.489426,38446,Q3,No,0,42,No Offer,Yes,25.69,Yes,Yes,Fiber Optic,13,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.3,4222.95,0.0,0,1078.98,5301.93,5,Stayed,No,33,3286,Not Churned,Not Churned,0,0.5783720127884183,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Online Security Offer + Plan/Pricing Review,58.010712882678355
7973-DZRKH,Female,20,Yes,No,No,Yes,1,United States,California,Riverside,92507,33.976328,-117.319786,48649,Q3,No,0,66,Offer A,Yes,27.09,Yes,Yes,Fiber Optic,51,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,90.95,5930.05,0.0,0,1787.94,7717.99,3,Stayed,No,74,6204,Not Churned,Not Churned,0,0.007372721420589385,0,Low Risk,Maintain,Maintain Relationship,0.6705490132026046
7698-YFGEZ,Male,55,No,No,No,No,0,United States,California,Riverside,92509,34.004379,-117.447864,63999,Q3,No,0,1,Offer E,Yes,25.99,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.0,20.0,0.0,0,25.99,45.99,4,Joined,No,38,5650,Not Churned,Not Churned,0,0.24832672259705094,0,Low Risk,Maintain,Maintain Relationship,4.966534451941019
9773-PEQBZ,Male,43,No,No,No,No,0,United States,California,Lake Elsinore,92530,33.655421,-117.391751,38519,Q3,No,0,10,No Offer,Yes,15.6,Yes,Yes,Fiber Optic,22,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.85,797.25,0.0,0,156.0,953.25,5,Stayed,No,65,5739,Not Churned,Not Churned,0,0.5151358821086028,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Tech Support Offer + Online Security Offer,41.133600186371936
7785-RDVIG,Female,53,No,No,Yes,Yes,2,United States,California,Hemet,92543,33.739415,-116.968339,29687,Q3,Yes,5,3,No Offer,Yes,10.13,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.3,54.7,0.0,0,30.39,85.09,4,Joined,No,57,5722,Not Churned,Not Churned,0,0.020995044579719502,0,Low Risk,Maintain,Maintain Relationship,0.4052043603885864
9602-WCXPI,Male,24,Yes,No,No,No,0,United States,California,Hemet,92544,33.644585,-116.871544,39264,Q3,No,0,50,No Offer,Yes,21.72,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.15,989.05,0.0,0,1086.0,2075.05,5,Stayed,No,29,5249,Not Churned,Not Churned,0,0.009552221225035365,0,Low Risk,Maintain,Maintain Relationship,0.19247725768446258
2903-YYTBW,Male,48,No,No,Yes,Yes,2,United States,California,Hemet,92545,33.734933,-117.044145,25694,Q3,Yes,1,1,No Offer,Yes,41.1,No,Yes,DSL,18,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.55,44.55,0.0,0,41.1,85.65,4,Joined,No,48,3408,Not Churned,Not Churned,0,0.3743744385243898,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,16.678381236261565
3620-MWJNE,Male,32,No,No,No,No,0,United States,California,Homeland,92548,33.761894,-117.120868,4283,Q3,No,0,2,No Offer,Yes,19.87,No,Yes,DSL,19,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.45,87.3,0.0,0,39.74,127.04,3,Joined,No,77,5753,Not Churned,Not Churned,0,0.2413234393194572,0,Low Risk,Maintain,Maintain Relationship,13.140061270944447
8573-JGCZW,Male,27,Yes,No,No,No,0,United States,California,Idyllwild,92549,33.755039,-116.741796,3588,Q3,No,0,17,No Offer,Yes,47.79,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.65,351.55,0.0,0,812.43,1163.98,5,Stayed,No,35,4774,Not Churned,Not Churned,0,0.05842861751531634,0,Low Risk,Maintain,Maintain Relationship,1.148122334175966
6837-HAEVO,Male,47,No,No,Yes,Yes,2,United States,California,Moreno Valley,92551,33.88274,-117.224878,22983,Q3,Yes,9,69,Offer A,Yes,22.49,Yes,Yes,Fiber Optic,11,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.0,7297.75,0.0,0,1551.81,8849.56,4,Stayed,No,47,5436,Not Churned,Not Churned,0,0.0014160111748728812,0,Low Risk,Maintain,Maintain Relationship,0.1486811733616525
6701-YVNQG,Male,63,No,No,Yes,No,0,United States,California,Moreno Valley,92553,33.923149,-117.244933,61205,Q3,Yes,4,72,Offer A,Yes,47.66,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,88.7,6301.7,0.0,0,3431.5199999999995,9733.22,3,Stayed,No,41,5764,Not Churned,Not Churned,0,0.013102309362166031,0,Low Risk,Maintain,Maintain Relationship,1.162174840424127
9504-YAZWB,Female,28,Yes,No,No,No,0,United States,California,Mountain Center,92561,33.638645,-116.55783,1500,Q3,No,0,53,No Offer,Yes,28.46,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,1048.45,0.0,0,1508.38,2556.83,4,Stayed,No,79,4218,Not Churned,Not Churned,0,0.002460739095913293,0,Low Risk,Maintain,Maintain Relationship,0.04982996669224418
8819-ZBYNA,Female,51,No,No,Yes,No,0,United States,California,Murrieta,92562,33.548869,-117.334165,36149,Q3,Yes,6,58,No Offer,Yes,37.15,Yes,Yes,Fiber Optic,7,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,109.1,6393.65,0.0,0,2154.7,8548.349999999999,3,Stayed,No,57,4935,Not Churned,Not Churned,0,0.004859501237714622,0,Low Risk,Maintain,Maintain Relationship,0.5301715850346652
6174-NRBTZ,Male,44,No,No,No,No,0,United States,California,Murrieta,92563,33.581045,-117.14719,18311,Q3,No,0,46,No Offer,No,0.0,No,Yes,Cable,19,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,30.75,1489.3,0.0,0,0.0,1489.3,3,Stayed,No,42,5646,Not Churned,Not Churned,0,0.07601817281239497,0,Low Risk,Maintain,Maintain Relationship,2.337558813981145
6137-NICCO,Female,39,No,No,Yes,Yes,2,United States,California,Perris,92571,33.828289,-117.201666,26357,Q3,Yes,7,6,No Offer,Yes,41.29,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,94.05,518.75,0.0,0,247.74,766.49,3,Stayed,No,59,3083,Not Churned,Not Churned,0,0.042295195657597665,0,Low Risk,Maintain,Maintain Relationship,3.9778631515970604
9065-ZCPQX,Male,24,Yes,No,Yes,No,0,United States,California,San Jacinto,92582,33.806708,-117.02007,4456,Q3,Yes,2,72,Offer A,Yes,39.61,Yes,Yes,DSL,85,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,78.85,5763.15,0.0,0,2851.92,8615.07,3,Stayed,No,33,5091,Not Churned,Not Churned,0,0.02376868310016351,0,Low Risk,Maintain,Maintain Relationship,1.8741606624478928
6402-EJMWF,Male,33,No,No,No,No,0,United States,California,San Jacinto,92583,33.796568,-116.924723,21349,Q3,No,0,4,No Offer,Yes,21.03,No,Yes,DSL,3,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,55.3,238.5,0.0,0,84.12,322.62,4,Stayed,No,31,3684,Not Churned,Not Churned,0,0.43873653455554157,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,24.262130360921446
3620-EHIMZ,Female,44,No,No,Yes,Yes,2,United States,California,Menifee,92584,33.653338,-117.178271,14068,Q3,Yes,3,52,No Offer,Yes,9.87,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.35,1031.7,0.0,0,513.24,1544.94,5,Stayed,No,66,5699,Not Churned,Not Churned,0,0.0007854965505822845,0,Low Risk,Maintain,Maintain Relationship,0.015199358253767207
3213-VVOLG,Male,22,Yes,No,Yes,Yes,2,United States,California,Sun City,92585,33.739412,-117.173334,8692,Q3,Yes,3,10,No Offer,Yes,36.37,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.35,253.5,0.0,0,363.7,617.2,4,Stayed,No,49,2299,Not Churned,Not Churned,0,0.003351369332088099,0,Low Risk,Maintain,Maintain Relationship,0.08495721256843332
6870-ECSHE,Female,23,Yes,No,No,No,0,United States,California,Sun City,92586,33.707483,-117.200006,18161,Q3,No,0,2,No Offer,Yes,46.0,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.45,34.8,0.0,0,92.0,126.8,4,Joined,No,39,4196,Not Churned,Not Churned,0,0.047099925953719035,0,Low Risk,Maintain,Maintain Relationship,0.9631934857535542
8747-UDCOI,Female,29,Yes,No,Yes,No,0,United States,California,Sun City,92587,33.69887,-117.25071,13151,Q3,Yes,7,65,Offer B,Yes,48.66,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.35,1319.95,0.0,0,3162.9,4482.849999999999,3,Stayed,No,71,5076,Not Churned,Not Churned,0,0.00027335253996458095,0,Low Risk,Maintain,Maintain Relationship,0.005289371648314642
4626-OZDTJ,Female,35,No,No,Yes,No,0,United States,California,Wildomar,92595,33.617108,-117.253349,19368,Q3,Yes,10,51,Offer B,Yes,25.45,Yes,Yes,DSL,4,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,78.65,3950.85,0.0,0,1297.95,5248.8,5,Stayed,No,80,5408,Not Churned,Not Churned,0,0.001073640892791095,0,Low Risk,Maintain,Maintain Relationship,0.08444185621801963
9169-BSVIN,Male,21,Yes,No,No,No,0,United States,California,Winchester,92596,33.657433,-117.04254,4093,Q3,No,0,12,No Offer,Yes,18.52,Yes,Yes,DSL,53,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,74.75,827.05,0.0,0,222.24,1049.29,5,Stayed,No,40,3521,Not Churned,Not Churned,0,0.5111402986147725,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Tech Support Offer + Online Security Offer,38.207737321454246
8194-PEEBY,Female,38,No,No,Yes,Yes,3,United States,California,Irvine,92604,33.688546,-117.788091,27369,Q3,Yes,1,24,Offer C,Yes,4.47,No,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,533.5,0.0,0,107.28,640.78,4,Stayed,No,68,4158,Not Churned,Not Churned,0,0.01646213881946064,0,Low Risk,Maintain,Maintain Relationship,0.3275965625072667
6872-HXFNF,Female,27,Yes,No,Yes,No,0,United States,California,Irvine,92606,33.703976,-117.824172,17621,Q3,Yes,1,64,Offer B,Yes,40.28,Yes,Yes,DSL,52,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,58.35,3756.45,0.0,0,2577.92,6334.37,3,Stayed,No,55,5331,Not Churned,Not Churned,0,0.06849571293321681,0,Low Risk,Maintain,Maintain Relationship,3.996724849653201
7714-YXSMB,Female,60,No,No,No,No,0,United States,California,Irvine,92612,33.643095,-117.810896,41062,Q3,No,0,26,Offer C,Yes,25.66,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,2599.95,0.0,0,667.16,3267.11,3,Stayed,No,50,2921,Not Churned,Not Churned,0,0.68220097463496,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,68.56119795081348
8387-UGUSU,Female,57,No,No,Yes,Yes,1,United States,California,Irvine,92614,33.680302,-117.833296,22499,Q3,Yes,3,15,No Offer,Yes,37.9,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,284.3,0.0,0,568.5,852.8,4,Stayed,No,59,3591,Not Churned,Not Churned,0,0.04330201077861875,0,Low Risk,Maintain,Maintain Relationship,0.8682053161113059
1194-HVAIF,Female,21,Yes,No,Yes,No,0,United States,California,Capistrano Beach,92624,33.458754,-117.665104,7465,Q3,Yes,1,27,Offer C,Yes,18.42,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,95.0,2462.55,0.0,0,497.34,2959.8900000000003,4,Stayed,No,75,4235,Not Churned,Not Churned,0,0.6876047165386681,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,65.32244807117347
1767-TGTKO,Female,30,No,No,Yes,Yes,2,United States,California,Dana Point,92629,33.477923,-117.705314,27730,Q3,No,0,8,Offer E,Yes,5.09,No,Yes,DSL,51,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.45,411.75,0.0,0,40.72,452.47,4,Stayed,No,41,4651,Not Churned,Not Churned,0,0.3243745009378917,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Tech Support Offer + Online Security Offer,14.74282106762718
8439-LTUGF,Male,51,No,No,No,No,0,United States,California,Lake Forest,92630,33.644849,-117.684254,59176,Q3,No,0,10,Offer D,Yes,19.1,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.0,198.6,0.0,0,191.0,389.6,4,Stayed,No,53,4802,Not Churned,Not Churned,0,0.13690869385268728,0,Low Risk,Maintain,Maintain Relationship,2.738173877053746
8805-JNRAZ,Female,44,No,No,No,No,0,United States,California,Huntington Beach,92646,33.666301,-117.969501,56517,Q3,No,0,2,Offer E,Yes,29.28,No,Yes,Cable,4,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.2,103.7,0.0,0,58.56,162.26,5,Joined,No,75,2342,Not Churned,Not Churned,0,0.35311930217951293,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,17.373469667232037
6418-HNFED,Male,33,No,No,Yes,No,0,United States,California,Huntington Beach,92648,33.679659,-118.016195,42663,Q3,Yes,1,51,Offer B,Yes,40.34,No,Yes,DSL,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,83.25,4089.45,0.0,0,2057.34,6146.79,3,Stayed,No,62,5340,Not Churned,Not Churned,0,0.026623088613355904,0,Low Risk,Maintain,Maintain Relationship,2.216372127061879
0206-OYVOC,Female,52,No,No,Yes,Yes,2,United States,California,Huntington Beach,92649,33.721917,-118.043237,32304,Q3,Yes,1,46,Offer B,Yes,24.33,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.25,864.2,0.0,0,1119.1799999999998,1983.38,5,Stayed,No,77,5596,Not Churned,Not Churned,0,0.004037198431637746,0,Low Risk,Maintain,Maintain Relationship,0.07771606980902661
7291-CDTMJ,Male,40,No,No,No,No,0,United States,California,Laguna Beach,92651,33.570023,-117.773669,25206,Q3,No,0,1,Offer E,Yes,13.85,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.65,19.65,0.0,0,13.85,33.5,3,Joined,No,80,3075,Not Churned,Not Churned,0,0.3992322020119192,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,7.844912769534212
7128-GGCNO,Male,38,No,No,No,No,0,United States,California,Laguna Hills,92653,33.606899,-117.717854,48273,Q3,No,0,46,Offer B,Yes,41.1,Yes,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,72.8,3249.4,0.0,0,1890.6,5140.0,4,Stayed,No,66,2642,Not Churned,Not Churned,0,0.29972654909722873,0,Low Risk,Maintain,Maintain Relationship,21.82009277427825
0237-YFUTL,Female,62,No,No,Yes,No,0,United States,California,Midway City,92655,33.744439,-117.98588,8660,Q3,Yes,4,50,Offer B,Yes,34.57,Yes,Yes,Fiber Optic,13,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.65,5405.8,0.0,0,1728.5,7134.3,3,Stayed,No,21,4676,Not Churned,Not Churned,0,0.30927602422164197,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Plan/Pricing Review,33.91211605590304
7691-KGKGP,Male,31,No,No,Yes,Yes,1,United States,California,Aliso Viejo,92656,33.571259,-117.731917,41237,Q3,Yes,9,53,Offer B,Yes,2.11,No,Yes,DSL,19,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,65.0,3363.8,0.0,0,111.83,3475.63,3,Stayed,No,30,5534,Not Churned,Not Churned,0,0.0007271672383101565,0,Low Risk,Maintain,Maintain Relationship,0.04726587049016017
6710-HSJRD,Male,48,No,No,Yes,No,0,United States,California,Newport Coast,92657,33.603282,-117.821841,5597,Q3,Yes,8,61,Offer B,Yes,12.32,Yes,Yes,Fiber Optic,7,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,114.1,7132.15,0.0,0,751.52,7883.67,4,Stayed,No,64,5239,Not Churned,Not Churned,0,0.06450302262942034,0,Low Risk,Maintain,Maintain Relationship,7.35979488201686
3675-EQOZA,Male,40,No,No,No,No,0,United States,California,Newport Beach,92660,33.634626,-117.874882,28687,Q3,No,0,5,Offer E,Yes,42.52,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.65,93.55,0.0,0,212.6,306.15000000000003,4,Stayed,No,60,5597,Not Churned,Not Churned,0,0.3038925351624569,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,6.275380851104734
0840-DCNZE,Male,33,No,No,No,No,0,United States,California,Newport Beach,92661,33.601309,-117.902304,4242,Q3,No,0,47,Offer B,Yes,36.78,No,Yes,DSL,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,86.95,4138.9,0.0,0,1728.66,5867.56,4,Stayed,No,57,5631,Not Churned,Not Churned,0,0.06366661250866058,0,Low Risk,Maintain,Maintain Relationship,5.535811957628038
1732-FEKLD,Female,30,No,No,No,No,0,United States,California,Newport Beach,92662,33.606336,-117.893042,3124,Q3,No,0,54,Offer B,Yes,37.65,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,94.75,5121.75,0.0,70,2033.1,7224.85,4,Stayed,No,50,5665,Not Churned,Not Churned,0,0.14892669387992818,0,Low Risk,Maintain,Maintain Relationship,14.110804245123196
9862-KJTYK,Male,19,Yes,No,No,Yes,2,United States,California,Newport Beach,92663,33.62251,-117.927024,22133,Q3,No,0,19,Offer D,No,0.0,No,Yes,DSL,59,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,25.35,566.1,0.0,0,0.0,566.1,4,Stayed,No,68,3072,Not Churned,Not Churned,0,0.10049193855135935,0,Low Risk,Maintain,Maintain Relationship,2.5474706422769597
0479-HMSWA,Female,63,No,No,No,Yes,1,United States,California,San Clemente,92672,33.429488,-117.609432,34946,Q3,No,0,26,Offer C,Yes,2.48,No,Yes,Fiber Optic,19,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.45,2715.3,0.0,0,64.48,2779.78,5,Stayed,No,62,5980,Not Churned,Not Churned,0,0.01568673366511648,0,Low Risk,Maintain,Maintain Relationship,1.6541660649865328
5854-KSRBJ,Male,31,No,No,Yes,Yes,1,United States,California,San Clemente,92673,33.4725,-117.584273,15297,Q3,Yes,10,70,Offer A,Yes,9.33,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.4,1782.05,0.0,0,653.1,2435.15,4,Stayed,No,33,4954,Not Churned,Not Churned,0,2.809501158274941e-05,0,Low Risk,Maintain,Maintain Relationship,0.000713613294201835
0365-BZUWY,Male,58,No,No,Yes,No,0,United States,California,San Juan Capistrano,92675,33.521447,-117.602555,34321,Q3,Yes,2,17,Offer D,Yes,10.11,Yes,Yes,Fiber Optic,2,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.55,1742.5,0.0,0,171.87,1914.37,5,Stayed,No,75,3803,Not Churned,Not Churned,0,0.7356751412120138,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,75.44348573129201
5701-SVCWR,Female,45,No,No,No,Yes,1,United States,California,Laguna Niguel,92677,33.529047,-117.701175,62103,Q3,No,0,1,Offer E,Yes,32.95,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.0,24.0,0.0,0,32.95,56.95,4,Joined,No,60,2559,Not Churned,Not Churned,0,0.08520852773022165,0,Low Risk,Maintain,Maintain Relationship,2.04500466552532
3129-AAQOU,Female,50,No,No,Yes,Yes,2,United States,California,Trabuco Canyon,92679,33.631119,-117.567346,32268,Q3,Yes,4,19,Offer D,Yes,38.43,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.6,485.9,0.0,0,730.17,1216.07,3,Stayed,No,44,5038,Not Churned,Not Churned,0,0.0011089573349134538,0,Low Risk,Maintain,Maintain Relationship,0.028389307773784418
4922-CVPDX,Female,23,Yes,No,Yes,No,0,United States,California,Westminster,92683,33.752591,-117.993661,88230,Q3,Yes,6,26,Offer C,Yes,34.12,No,Yes,DSL,58,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,73.5,1905.7,17.03,70,887.1199999999999,2845.79,5,Stayed,No,67,3596,Not Churned,Not Churned,0,0.003673447269499209,0,Low Risk,Maintain,Maintain Relationship,0.26999837430819185
1357-BIJKI,Male,46,No,No,Yes,No,0,United States,California,Mission Viejo,92691,33.611945,-117.665867,46371,Q3,Yes,10,50,Offer B,Yes,38.29,Yes,Yes,Fiber Optic,16,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,98.25,4858.7,3.55,0,1914.5,6769.65,4,Stayed,No,62,5154,Not Churned,Not Churned,0,0.005007772338387794,0,Low Risk,Maintain,Maintain Relationship,0.4920136322466008
1099-BTKWT,Female,58,No,No,Yes,No,0,United States,California,Mission Viejo,92692,33.60693,-117.644253,46227,Q3,Yes,8,68,Offer A,No,0.0,No,Yes,DSL,11,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,54.4,3723.65,25.62,0,0.0,3698.03,4,Stayed,No,69,4897,Not Churned,Not Churned,0,0.01440712835846422,0,Low Risk,Maintain,Maintain Relationship,0.7837477827004535
2018-PZKMU,Male,32,No,No,Yes,Yes,3,United States,California,Santa Ana,92701,33.748478,-117.858918,58157,Q3,Yes,10,9,Offer E,Yes,44.37,No,Yes,Fiber Optic,57,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,103.1,970.45,18.62,0,399.33,1351.16,4,Stayed,No,61,4171,Not Churned,Not Churned,0,0.014009037986442052,0,Low Risk,Maintain,Maintain Relationship,1.4443318164021755
